,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2440,True,False,True,False,False,True,True,False,False,True,True,True,False,True,True
2441,True,False,True,False,False,True,True,False,False,True,True,False,True,True,True
2442,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True
2443,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True
2444,True,False,True,False,False,True,False,True,True,True,True,True,True,False,False
2445,True,False,True,False,False,True,False,True,True,True,True,True,False,True,False
2446,True,False,True,False,False,True,False,True,True,True,True,True,False,False,True
2447,True,False,True,False,False,True,False,True,True,True,True,False,True,True,False
2448,True,False,True,False,False,True,False,True,True,True,True,False,True,False,True
2449,True,False,True,False,False,True,False,True,True,True,True,False,False,True,True
2450,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False
2451,True,False,True,False,False,True,False,True,True,True,False,True,True,False,True
2452,True,False,True,False,False,True,False,True,True,True,False,True,False,True,True
2453,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True
2454,True,False,True,False,False,True,False,True,True,False,True,True,True,True,False
2455,True,False,True,False,False,True,False,True,True,False,True,True,True,False,True
2456,True,False,True,False,False,True,False,True,True,False,True,True,False,True,True
2457,True,False,True,False,False,True,False,True,True,False,True,False,True,True,True
2458,True,False,True,False,False,True,False,True,True,False,False,True,True,True,True
2459,True,False,True,False,False,True,False,True,False,True,True,True,True,True,False
2460,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True
2461,True,False,True,False,False,True,False,True,False,True,True,True,False,True,True
2462,True,False,True,False,False,True,False,True,False,True,True,False,True,True,True
2463,True,False,True,False,False,True,False,True,False,True,False,True,True,True,True
2464,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True
2465,True,False,True,False,False,True,False,False,True,True,True,True,True,True,False
2466,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True
2467,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True
2468,True,False,True,False,False,True,False,False,True,True,True,False,True,True,True
2469,True,False,True,False,False,True,False,False,True,True,False,True,True,True,True
2470,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True
2471,True,False,True,False,False,True,False,False,False,True,True,True,True,True,True
2472,True,False,True,False,False,False,True,True,True,True,True,True,True,False,False
2473,True,False,True,False,False,False,True,True,True,True,True,True,False,True,False
2474,True,False,True,False,False,False,True,True,True,True,True,True,False,False,True
2475,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False
2476,True,False,True,False,False,False,True,True,True,True,True,False,True,False,True
2477,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True
2478,True,False,True,False,False,False,True,True,True,True,False,True,True,True,False
2479,True,False,True,False,False,False,True,True,True,True,False,True,True,False,True
2480,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True
2481,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True
2482,True,False,True,False,False,False,True,True,True,False,True,True,True,True,False
2483,True,False,True,False,False,False,True,True,True,False,True,True,True,False,True
2484,True,False,True,False,False,False,True,True,True,False,True,True,False,True,True
2485,True,False,True,False,False,False,True,True,True,False,True,False,True,True,True
2486,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True
2487,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False
2488,True,False,True,False,False,False,True,True,False,True,True,True,True,False,True
2489,True,False,True,False,False,False,True,True,False,True,True,True,False,True,True
2490,True,False,True,False,False,False,True,True,False,True,True,False,True,True,True
2491,True,False,True,False,False,False,True,True,False,True,False,True,True,True,True
2492,True,False,True,False,False,False,True,True,False,False,True,True,True,True,True
2493,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False
2494,True,False,True,False,False,False,True,False,True,True,True,True,True,False,True
2495,True,False,True,False,False,False,True,False,True,True,True,True,False,True,True
2496,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True
2497,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True
2498,True,False,True,False,False,False,True,False,True,False,True,True,True,True,True
2499,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True
2500,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False
2501,True,False,True,False,False,False,False,True,True,True,True,True,True,False,True
2502,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True
2503,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True
2504,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True
2505,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True
2506,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True
2507,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True
2508,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False
2509,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False
2510,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False
2511,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False
2512,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True
2513,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False
2514,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False
2515,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False
2516,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True
2517,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False
2518,True,False,False,True,True,True,True,True,True,False,False,True,False,True,False
2519,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True
2520,True,False,False,True,True,True,True,True,True,False,False,False,True,True,False
2521,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True
2522,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True
2523,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False
2524,True,False,False,True,True,True,True,True,False,True,True,False,True,False,False
2525,True,False,False,True,True,True,True,True,False,True,True,False,False,True,False
2526,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True
2527,True,False,False,True,True,True,True,True,False,True,False,True,True,False,False
2528,True,False,False,True,True,True,True,True,False,True,False,True,False,True,False
2529,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True
2530,True,False,False,True,True,True,True,True,False,True,False,False,True,True,False
2531,True,False,False,True,True,True,True,True,False,True,False,False,True,False,True
2532,True,False,False,True,True,True,True,True,False,True,False,False,False,True,True
2533,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False
2534,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False
2535,True,False,False,True,True,True,True,True,False,False,True,True,False,False,True
2536,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False
2537,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True
2538,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True
2539,True,False,False,True,True,True,True,True,False,False,False,True,True,True,False
2540,True,False,False,True,True,True,True,True,False,False,False,True,True,False,True
2541,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True
2542,True,False,False,True,True,True,True,True,False,False,False,False,True,True,True
2543,True,False,False,True,True,True,True,False,True,True,True,True,False,False,False
2544,True,False,False,True,True,True,True,False,True,True,True,False,True,False,False
2545,True,False,False,True,True,True,True,False,True,True,True,False,False,True,False
2546,True,False,False,True,True,True,True,False,True,True,True,False,False,False,True
2547,True,False,False,True,True,True,True,False,True,True,False,True,True,False,False
2548,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False
2549,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True
2550,True,False,False,True,True,True,True,False,True,True,False,False,True,True,False
2551,True,False,False,True,True,True,True,False,True,True,False,False,True,False,True
2552,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True
2553,True,False,False,True,True,True,True,False,True,False,True,True,True,False,False
2554,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False
2555,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True
2556,True,False,False,True,True,True,True,False,True,False,True,False,True,True,False
2557,True,False,False,True,True,True,True,False,True,False,True,False,True,False,True
2558,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True
2559,True,False,False,True,True,True,True,False,True,False,False,True,True,True,False
2560,True,False,False,True,True,True,True,False,True,False,False,True,True,False,True
2561,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True
2562,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True
2563,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False
2564,True,False,False,True,True,True,True,False,False,True,True,True,False,True,False
2565,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True
2566,True,False,False,True,True,True,True,False,False,True,True,False,True,True,False
2567,True,False,False,True,True,True,True,False,False,True,True,False,True,False,True
2568,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True
2569,True,False,False,True,True,True,True,False,False,True,False,True,True,True,False
2570,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True
2571,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True
2572,True,False,False,True,True,True,True,False,False,True,False,False,True,True,True
2573,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False
2574,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True
2575,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True
2576,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True
2577,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True
2578,True,False,False,True,True,True,False,True,True,True,True,True,False,False,False
2579,True,False,False,True,True,True,False,True,True,True,True,False,True,False,False
2580,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False
2581,True,False,False,True,True,True,False,True,True,True,True,False,False,False,True
2582,True,False,False,True,True,True,False,True,True,True,False,True,True,False,False
2583,True,False,False,True,True,True,False,True,True,True,False,True,False,True,False
2584,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True
2585,True,False,False,True,True,True,False,True,True,True,False,False,True,True,False
2586,True,False,False,True,True,True,False,True,True,True,False,False,True,False,True
2587,True,False,False,True,True,True,False,True,True,True,False,False,False,True,True
2588,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False
2589,True,False,False,True,True,True,False,True,True,False,True,True,False,True,False
2590,True,False,False,True,True,True,False,True,True,False,True,True,False,False,True
2591,True,False,False,True,True,True,False,True,True,False,True,False,True,True,False
2592,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True
2593,True,False,False,True,True,True,False,True,True,False,True,False,False,True,True
2594,True,False,False,True,True,True,False,True,True,False,False,True,True,True,False
2595,True,False,False,True,True,True,False,True,True,False,False,True,True,False,True
2596,True,False,False,True,True,True,False,True,True,False,False,True,False,True,True
2597,True,False,False,True,True,True,False,True,True,False,False,False,True,True,True
2598,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False
2599,True,False,False,True,True,True,False,True,False,True,True,True,False,True,False
2600,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True
2601,True,False,False,True,True,True,False,True,False,True,True,False,True,True,False
2602,True,False,False,True,True,True,False,True,False,True,True,False,True,False,True
2603,True,False,False,True,True,True,False,True,False,True,True,False,False,True,True
2604,True,False,False,True,True,True,False,True,False,True,False,True,True,True,False
2605,True,False,False,True,True,True,False,True,False,True,False,True,True,False,True
2606,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True
2607,True,False,False,True,True,True,False,True,False,True,False,False,True,True,True
2608,True,False,False,True,True,True,False,True,False,False,True,True,True,True,False
2609,True,False,False,True,True,True,False,True,False,False,True,True,True,False,True
2610,True,False,False,True,True,True,False,True,False,False,True,True,False,True,True
2611,True,False,False,True,True,True,False,True,False,False,True,False,True,True,True
2612,True,False,False,True,True,True,False,True,False,False,False,True,True,True,True
2613,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False
2614,True,False,False,True,True,True,False,False,True,True,True,True,False,True,False
2615,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True
2616,True,False,False,True,True,True,False,False,True,True,True,False,True,True,False
2617,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True
2618,True,False,False,True,True,True,False,False,True,True,True,False,False,True,True
2619,True,False,False,True,True,True,False,False,True,True,False,True,True,True,False
2620,True,False,False,True,True,True,False,False,True,True,False,True,True,False,True
2621,True,False,False,True,True,True,False,False,True,True,False,True,False,True,True
2622,True,False,False,True,True,True,False,False,True,True,False,False,True,True,True
2623,True,False,False,True,True,True,False,False,True,False,True,True,True,True,False
2624,True,False,False,True,True,True,False,False,True,False,True,True,True,False,True
2625,True,False,False,True,True,True,False,False,True,False,True,True,False,True,True
2626,True,False,False,True,True,True,False,False,True,False,True,False,True,True,True
2627,True,False,False,True,True,True,False,False,True,False,False,True,True,True,True
2628,True,False,False,True,True,True,False,False,False,True,True,True,True,True,False
2629,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True
2630,True,False,False,True,True,True,False,False,False,True,True,True,False,True,True
2631,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True
2632,True,False,False,True,True,True,False,False,False,True,False,True,True,True,True
2633,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True
2634,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False
2635,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False
2636,True,False,False,True,True,False,True,True,True,True,True,False,False,True,False
2637,True,False,False,True,True,False,True,True,True,True,True,False,False,False,True
2638,True,False,False,True,True,False,True,True,True,True,False,True,True,False,False
2639,True,False,False,True,True,False,True,True,True,True,False,True,False,True,False
2640,True,False,False,True,True,False,True,True,True,True,False,True,False,False,True
2641,True,False,False,True,True,False,True,True,True,True,False,False,True,True,False
2642,True,False,False,True,True,False,True,True,True,True,False,False,True,False,True
2643,True,False,False,True,True,False,True,True,True,True,False,False,False,True,True
2644,True,False,False,True,True,False,True,True,True,False,True,True,True,False,False
2645,True,False,False,True,True,False,True,True,True,False,True,True,False,True,False
2646,True,False,False,True,True,False,True,True,True,False,True,True,False,False,True
2647,True,False,False,True,True,False,True,True,True,False,True,False,True,True,False
2648,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True
2649,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True
2650,True,False,False,True,True,False,True,True,True,False,False,True,True,True,False
2651,True,False,False,True,True,False,True,True,True,False,False,True,True,False,True
2652,True,False,False,True,True,False,True,True,True,False,False,True,False,True,True
2653,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True
2654,True,False,False,True,True,False,True,True,False,True,True,True,True,False,False
2655,True,False,False,True,True,False,True,True,False,True,True,True,False,True,False
2656,True,False,False,True,True,False,True,True,False,True,True,True,False,False,True
2657,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False
2658,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True
2659,True,False,False,True,True,False,True,True,False,True,True,False,False,True,True
2660,True,False,False,True,True,False,True,True,False,True,False,True,True,True,False
2661,True,False,False,True,True,False,True,True,False,True,False,True,True,False,True
2662,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True
2663,True,False,False,True,True,False,True,True,False,True,False,False,True,True,True
2664,True,False,False,True,True,False,True,True,False,False,True,True,True,True,False
2665,True,False,False,True,True,False,True,True,False,False,True,True,True,False,True
2666,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True
2667,True,False,False,True,True,False,True,True,False,False,True,False,True,True,True
2668,True,False,False,True,True,False,True,True,False,False,False,True,True,True,True
2669,True,False,False,True,True,False,True,False,True,True,True,True,True,False,False
2670,True,False,False,True,True,False,True,False,True,True,True,True,False,True,False
2671,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True
2672,True,False,False,True,True,False,True,False,True,True,True,False,True,True,False
2673,True,False,False,True,True,False,True,False,True,True,True,False,True,False,True
2674,True,False,False,True,True,False,True,False,True,True,True,False,False,True,True
2675,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False
2676,True,False,False,True,True,False,True,False,True,True,False,True,True,False,True
2677,True,False,False,True,True,False,True,False,True,True,False,True,False,True,True
2678,True,False,False,True,True,False,True,False,True,True,False,False,True,True,True
2679,True,False,False,True,True,False,True,False,True,False,True,True,True,True,False
2680,True,False,False,True,True,False,True,False,True,False,True,True,True,False,True
2681,True,False,False,True,True,False,True,False,True,False,True,True,False,True,True
2682,True,False,False,True,True,False,True,False,True,False,True,False,True,True,True
2683,True,False,False,True,True,False,True,False,True,False,False,True,True,True,True
2684,True,False,False,True,True,False,True,False,False,True,True,True,True,True,False
2685,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True
2686,True,False,False,True,True,False,True,False,False,True,True,True,False,True,True
2687,True,False,False,True,True,False,True,False,False,True,True,False,True,True,True
2688,True,False,False,True,True,False,True,False,False,True,False,True,True,True,True
2689,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True
2690,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False
2691,True,False,False,True,True,False,False,True,True,True,True,True,False,True,False
2692,True,False,False,True,True,False,False,True,True,True,True,True,False,False,True
2693,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False
2694,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True
2695,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True
2696,True,False,False,True,True,False,False,True,True,True,False,True,True,True,False
2697,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True
2698,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True
2699,True,False,False,True,True,False,False,True,True,True,False,False,True,True,True
2700,True,False,False,True,True,False,False,True,True,False,True,True,True,True,False
2701,True,False,False,True,True,False,False,True,True,False,True,True,True,False,True
2702,True,False,False,True,True,False,False,True,True,False,True,True,False,True,True
2703,True,False,False,True,True,False,False,True,True,False,True,False,True,True,True
2704,True,False,False,True,True,False,False,True,True,False,False,True,True,True,True
2705,True,False,False,True,True,False,False,True,False,True,True,True,True,True,False
2706,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True
2707,True,False,False,True,True,False,False,True,False,True,True,True,False,True,True
2708,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True
2709,True,False,False,True,True,False,False,True,False,True,False,True,True,True,True
2710,True,False,False,True,True,False,False,True,False,False,True,True,True,True,True
2711,True,False,False,True,True,False,False,False,True,True,True,True,True,True,False
2712,True,False,False,True,True,False,False,False,True,True,True,True,True,False,True
2713,True,False,False,True,True,False,False,False,True,True,True,True,False,True,True
2714,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True
2715,True,False,False,True,True,False,False,False,True,True,False,True,True,True,True
2716,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True
2717,True,False,False,True,True,False,False,False,False,True,True,True,True,True,True
2718,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False
2719,True,False,False,True,False,True,True,True,True,True,True,False,True,False,False
2720,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False
2721,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True
2722,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False
2723,True,False,False,True,False,True,True,True,True,True,False,True,False,True,False
2724,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True
2725,True,False,False,True,False,True,True,True,True,True,False,False,True,True,False
2726,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True
2727,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True
2728,True,False,False,True,False,True,True,True,True,False,True,True,True,False,False
2729,True,False,False,True,False,True,True,True,True,False,True,True,False,True,False
2730,True,False,False,True,False,True,True,True,True,False,True,True,False,False,True
2731,True,False,False,True,False,True,True,True,True,False,True,False,True,True,False
2732,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True
2733,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True
2734,True,False,False,True,False,True,True,True,True,False,False,True,True,True,False
2735,True,False,False,True,False,True,True,True,True,False,False,True,True,False,True
2736,True,False,False,True,False,True,True,True,True,False,False,True,False,True,True
2737,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True
2738,True,False,False,True,False,True,True,True,False,True,True,True,True,False,False
2739,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False
2740,True,False,False,True,False,True,True,True,False,True,True,True,False,False,True
2741,True,False,False,True,False,True,True,True,False,True,True,False,True,True,False
2742,True,False,False,True,False,True,True,True,False,True,True,False,True,False,True
2743,True,False,False,True,False,True,True,True,False,True,True,False,False,True,True
2744,True,False,False,True,False,True,True,True,False,True,False,True,True,True,False
2745,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True
2746,True,False,False,True,False,True,True,True,False,True,False,True,False,True,True
2747,True,False,False,True,False,True,True,True,False,True,False,False,True,True,True
2748,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False
2749,True,False,False,True,False,True,True,True,False,False,True,True,True,False,True
2750,True,False,False,True,False,True,True,True,False,False,True,True,False,True,True
2751,True,False,False,True,False,True,True,True,False,False,True,False,True,True,True
2752,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True
2753,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False
2754,True,False,False,True,False,True,True,False,True,True,True,True,False,True,False
2755,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True
2756,True,False,False,True,False,True,True,False,True,True,True,False,True,True,False
2757,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True
2758,True,False,False,True,False,True,True,False,True,True,True,False,False,True,True
2759,True,False,False,True,False,True,True,False,True,True,False,True,True,True,False
2760,True,False,False,True,False,True,True,False,True,True,False,True,True,False,True
2761,True,False,False,True,False,True,True,False,True,True,False,True,False,True,True
2762,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True
2763,True,False,False,True,False,True,True,False,True,False,True,True,True,True,False
2764,True,False,False,True,False,True,True,False,True,False,True,True,True,False,True
2765,True,False,False,True,False,True,True,False,True,False,True,True,False,True,True
2766,True,False,False,True,False,True,True,False,True,False,True,False,True,True,True
2767,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True
2768,True,False,False,True,False,True,True,False,False,True,True,True,True,True,False
2769,True,False,False,True,False,True,True,False,False,True,True,True,True,False,True
2770,True,False,False,True,False,True,True,False,False,True,True,True,False,True,True
2771,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True
2772,True,False,False,True,False,True,True,False,False,True,False,True,True,True,True
2773,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True
2774,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False
2775,True,False,False,True,False,True,False,True,True,True,True,True,False,True,False
2776,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True
2777,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False
2778,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True
2779,True,False,False,True,False,True,False,True,True,True,True,False,False,True,True
2780,True,False,False,True,False,True,False,True,True,True,False,True,True,True,False
2781,True,False,False,True,False,True,False,True,True,True,False,True,True,False,True
2782,True,False,False,True,False,True,False,True,True,True,False,True,False,True,True
2783,True,False,False,True,False,True,False,True,True,True,False,False,True,True,True
2784,True,False,False,True,False,True,False,True,True,False,True,True,True,True,False
2785,True,False,False,True,False,True,False,True,True,False,True,True,True,False,True
2786,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True
2787,True,False,False,True,False,True,False,True,True,False,True,False,True,True,True
2788,True,False,False,True,False,True,False,True,True,False,False,True,True,True,True
2789,True,False,False,True,False,True,False,True,False,True,True,True,True,True,False
2790,True,False,False,True,False,True,False,True,False,True,True,True,True,False,True
2791,True,False,False,True,False,True,False,True,False,True,True,True,False,True,True
2792,True,False,False,True,False,True,False,True,False,True,True,False,True,True,True
2793,True,False,False,True,False,True,False,True,False,True,False,True,True,True,True
2794,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True
2795,True,False,False,True,False,True,False,False,True,True,True,True,True,True,False
2796,True,False,False,True,False,True,False,False,True,True,True,True,True,False,True
2797,True,False,False,True,False,True,False,False,True,True,True,True,False,True,True
2798,True,False,False,True,False,True,False,False,True,True,True,False,True,True,True
2799,True,False,False,True,False,True,False,False,True,True,False,True,True,True,True
2800,True,False,False,True,False,True,False,False,True,False,True,True,True,True,True
2801,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True
2802,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False
2803,True,False,False,True,False,False,True,True,True,True,True,True,False,True,False
2804,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True
2805,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False
2806,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True
2807,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True
2808,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False
2809,True,False,False,True,False,False,True,True,True,True,False,True,True,False,True
2810,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True
2811,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True
2812,True,False,False,True,False,False,True,True,True,False,True,True,True,True,False
2813,True,False,False,True,False,False,True,True,True,False,True,True,True,False,True
2814,True,False,False,True,False,False,True,True,True,False,True,True,False,True,True
2815,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True
2816,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True
2817,True,False,False,True,False,False,True,True,False,True,True,True,True,True,False
2818,True,False,False,True,False,False,True,True,False,True,True,True,True,False,True
2819,True,False,False,True,False,False,True,True,False,True,True,True,False,True,True
2820,True,False,False,True,False,False,True,True,False,True,True,False,True,True,True
2821,True,False,False,True,False,False,True,True,False,True,False,True,True,True,True
2822,True,False,False,True,False,False,True,True,False,False,True,True,True,True,True
2823,True,False,False,True,False,False,True,False,True,True,True,True,True,True,False
2824,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True
2825,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True
2826,True,False,False,True,False,False,True,False,True,True,True,False,True,True,True
2827,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True
2828,True,False,False,True,False,False,True,False,True,False,True,True,True,True,True
2829,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True
2830,True,False,False,True,False,False,False,True,True,True,True,True,True,True,False
2831,True,False,False,True,False,False,False,True,True,True,True,True,True,False,True
2832,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True
2833,True,False,False,True,False,False,False,True,True,True,True,False,True,True,True
2834,True,False,False,True,False,False,False,True,True,True,False,True,True,True,True
2835,True,False,False,True,False,False,False,True,True,False,True,True,True,True,True
2836,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True
2837,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True
2838,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False
2839,True,False,False,False,True,True,True,True,True,True,True,False,True,False,False
2840,True,False,False,False,True,True,True,True,True,True,True,False,False,True,False
2841,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True
2842,True,False,False,False,True,True,True,True,True,True,False,True,True,False,False
2843,True,False,False,False,True,True,True,True,True,True,False,True,False,True,False
2844,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True
2845,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False
2846,True,False,False,False,True,True,True,True,True,True,False,False,True,False,True
2847,True,False,False,False,True,True,True,True,True,True,False,False,False,True,True
2848,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False
2849,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False
2850,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True
2851,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False
2852,True,False,False,False,True,True,True,True,True,False,True,False,True,False,True
2853,True,False,False,False,True,True,True,True,True,False,True,False,False,True,True
2854,True,False,False,False,True,True,True,True,True,False,False,True,True,True,False
2855,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True
2856,True,False,False,False,True,True,True,True,True,False,False,True,False,True,True
2857,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True
2858,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False
2859,True,False,False,False,True,True,True,True,False,True,True,True,False,True,False
2860,True,False,False,False,True,True,True,True,False,True,True,True,False,False,True
2861,True,False,False,False,True,True,True,True,False,True,True,False,True,True,False
2862,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True
